Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2010","2010","1000 ha","4698","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2011","2011","1000 ha","6720","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2011","2011","1000 ha","2520.6","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2011","2011","1000 ha","4612","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2012","2012","1000 ha","7118","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2012","2012","1000 ha","2442","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2012","2012","1000 ha","4169","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2013","2013","1000 ha","6827","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2013","2013","1000 ha","2260","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2013","2013","1000 ha","4543","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2014","2014","1000 ha","6728","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2014","2014","1000 ha","2393","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2014","2014","1000 ha","4041","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2015","2015","1000 ha","6601","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2015","2015","1000 ha","2447","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2015","2015","1000 ha","3897","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2016","2016","1000 ha","6697","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2016","2016","1000 ha","2452","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2016","2016","1000 ha","3663","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2017","2017","1000 ha","6736.27","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2017","2017","1000 ha","2482","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2017","2017","1000 ha","3608.3","A","Cifra oficial",""
