Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1991","1991","toneladas","998705","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1991","1991","toneladas","501655","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1991","1991","toneladas","381382","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1992","1992","toneladas","817621","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1992","1992","toneladas","423177","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1992","1992","toneladas","334000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1993","1993","toneladas","929300","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1993","1993","toneladas","496390","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1993","1993","toneladas","392000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1994","1994","toneladas","982500","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1994","1994","toneladas","520900","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1994","1994","toneladas","424000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1995","1995","toneladas","912800","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1995","1995","toneladas","509900","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1995","1995","toneladas","446000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1996","1996","toneladas","1153100","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1996","1996","toneladas","581000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1996","1996","toneladas","458000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1997","1997","toneladas","1041900","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1997","1997","toneladas","589000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1997","1997","toneladas","477000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1998","1998","toneladas","1199000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1998","1998","toneladas","655000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1998","1998","toneladas","513000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1999","1999","toneladas","1181000","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1999","1999","toneladas","642963","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1999","1999","toneladas","496000","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2000","2000","toneladas","1113700","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2000","2000","toneladas","568100","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2000","2000","toneladas","467600","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2001","2001","toneladas","1110700","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2001","2001","toneladas","603800","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2001","2001","toneladas","481300","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2002","2002","toneladas","1026546","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2002","2002","toneladas","605224","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2002","2002","toneladas","491138","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2003","2003","toneladas","1198606","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2003","2003","toneladas","614385","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2003","2003","toneladas","468511","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2004","2004","toneladas","1072948","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2004","2004","toneladas","588850","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2004","2004","toneladas","492571","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2005","2005","toneladas","923764","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2005","2005","toneladas","513454","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2005","2005","toneladas","398230","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2006","2006","toneladas","969783","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2006","2006","toneladas","452461","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2006","2006","toneladas","388187","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2007","2007","toneladas","985857","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2007","2007","toneladas","554382","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2007","2007","toneladas","444853","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2008","2008","toneladas","739757","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2008","2008","toneladas","271578","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2008","2008","toneladas","319194","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","2009","2009","toneladas","781069","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","2009","2009","toneladas","264211","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","2009","2009","toneladas","166016","A","Cifra oficial","Official data from questionnaire"
